net_manager,purchase_area,street,zipcode_from,zipcode_to,city,num_connections,delivery_perc,perc_of_active_connections,type_conn_perc,type_of_connection,annual_consume,annual_consume_lowtarif_perc,smartmeter_perc
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Kerkstraat,7471AL,7471AL,GOOR,12,100.0,100.0,92,G4,2444,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Kerkstraat,7471AM,7471AN,GOOR,18,100.0,88.89,89,G4,2775,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Stationslaan,7471AP,7471AP,GOOR,20,100.0,100.0,80,G4,2537,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Waterstraat,7471AR,7471AR,GOOR,65,100.0,100.0,100,G4,894,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Zonnebloemstraat,7471AS,7471AS,GOOR,28,100.0,100.0,96,G4,1779,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Irisstraat,7471AT,7471AT,GOOR,19,100.0,100.0,79,G4,1685,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Zonnebloemstraat,7471AV,7471AV,GOOR,22,100.0,100.0,91,G4,2765,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Irisstraat,7471AW,7471AW,GOOR,19,100.0,100.0,95,G4,2011,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),De Braak,7471AX,7471AZ,GOOR,18,100.0,100.0,89,G4,3253,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Kloosterlaan,7471BA,7471BA,GOOR,34,100.0,100.0,91,G4,1686,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Kloosterlaan,7471BB,7471BB,GOOR,23,100.0,100.0,100,G4,1598,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Kloosterlaan,7471BC,7471BC,GOOR,21,100.0,100.0,76,G4,2237,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Buitenhagen,7471BD,7471BD,GOOR,37,100.0,100.0,97,G4,2484,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Iependijk,7471BE,7471BE,GOOR,24,100.0,100.0,88,G4,1914,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Iependijk,7471BG,7471BH,GOOR,27,100.0,100.0,93,G4,2178,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Iependijk,7471BJ,7471BJ,GOOR,21,100.0,100.0,95,G4,2310,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Grotestraat,7471BK,7471BK,GOOR,24,100.0,100.0,83,G4,2303,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Grotestraat,7471BL,7471BL,GOOR,29,100.0,96.55,72,G4,1974,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Grotestraat,7471BM,7471BM,GOOR,19,100.0,89.47,79,G4,2563,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Grotestraat,7471BN,7471BN,GOOR,33,100.0,96.97,94,G4,944,0.0,3.03
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Grotestraat,7471BP,7471BP,GOOR,12,100.0,100.0,50,G6,4517,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Grotestraat,7471BR,7471BR,GOOR,23,100.0,100.0,61,G4,2299,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Grotestraat,7471BS,7471BS,GOOR,18,100.0,94.44,72,G4,2563,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Spoorstraat,7471BV,7471BV,GOOR,21,100.0,100.0,95,G4,2111,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Spoorstraat,7471BW,7471BW,GOOR,30,100.0,100.0,83,G4,1750,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Voorstraat,7471BX,7471BZ,GOOR,24,100.0,100.0,92,G4,1490,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Wijnkamp,7471CA,7471CA,GOOR,15,100.0,100.0,73,G4,2540,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Wijnkamp,7471CB,7471CB,GOOR,11,100.0,100.0,91,G4,1738,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Wijnkamp,7471CC,7471CC,GOOR,12,100.0,100.0,100,G4,2014,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Wijnkamp,7471CD,7471CE,GOOR,19,100.0,84.21,95,G4,1938,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Hengevelderstraat,7471CG,7471CH,GOOR,24,100.0,100.0,71,G4,3359,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Molenstraat,7471CJ,7471CJ,GOOR,24,100.0,95.83,88,G4,1519,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Molenstraat,7471CK,7471CK,GOOR,12,100.0,100.0,83,G4,3950,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Molenstraat,7471CL,7471CL,GOOR,20,100.0,100.0,100,G4,1284,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Molenstraat,7471CM,7471CM,GOOR,15,100.0,100.0,93,G4,1877,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Korte Dijk,7471CN,7471CN,GOOR,19,100.0,100.0,89,G4,2022,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Middenstraat,7471CP,7471CP,GOOR,10,100.0,100.0,100,G4,1263,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Bleekstraat,7471CR,7471CR,GOOR,38,100.0,97.37,100,G4,988,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Bleekstraat,7471CS,7471CS,GOOR,11,100.0,100.0,100,G4,1346,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Pastoriestraat,7471CT,7471CT,GOOR,25,100.0,100.0,100,G4,893,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Javastraat,7471CV,7471CV,GOOR,26,100.0,100.0,100,G4,1164,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),De Hogenkamp,7471CW,7471CW,GOOR,11,100.0,100.0,100,G4,1637,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),D.J. Bunschotenstraat,7471CX,7471CX,GOOR,22,100.0,100.0,95,G4,1014,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),D.J. Bunschotenstraat,7471CZ,7471DA,GOOR,19,100.0,100.0,84,G4,1798,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Laarstraat,7471DB,7471DB,GOOR,23,100.0,100.0,100,G4,1313,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Laarstraat,7471DC,7471DD,GOOR,22,100.0,100.0,100,G4,1754,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Laarstraat,7471DE,7471DE,GOOR,12,100.0,100.0,100,G4,1380,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Laarstraat,7471DG,7471DG,GOOR,18,100.0,100.0,100,G4,1620,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Laarstraat,7471DH,7471DJ,GOOR,20,100.0,100.0,95,G4,1814,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Herman Heijermansstraat,7471DK,7471DK,GOOR,15,100.0,100.0,100,G4,1263,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Herman Heijermansstraat,7471DL,7471DL,GOOR,38,100.0,100.0,89,G4,1913,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Herman Heijermansstraat,7471DM,7471DM,GOOR,22,100.0,100.0,95,G4,1570,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Goeman Borgesiusstraat,7471DN,7471DN,GOOR,16,100.0,100.0,100,G4,1182,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),van Kollaan,7471DP,7471DP,GOOR,24,100.0,95.83,83,G4,3038,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),van Kollaan,7471DR,7471DR,GOOR,21,100.0,100.0,100,G4,1695,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),van Kollaan,7471DS,7471DS,GOOR,54,100.0,100.0,100,G4,936,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Roerdompstraat,7471DT,7471DT,GOOR,16,100.0,100.0,100,G4,1451,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Roerdompstraat,7471DV,7471DX,GOOR,23,100.0,100.0,91,G4,2024,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Reigerstraat,7471DZ,7471DZ,GOOR,22,100.0,100.0,95,G4,1252,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Kwartelstraat,7471EA,7471EA,GOOR,25,100.0,100.0,96,G4,1641,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Kwartelstraat,7471EB,7471EB,GOOR,27,100.0,100.0,100,G4,1266,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Guido Gezellehof,7471EC,7471ED,GOOR,23,100.0,100.0,100,G4,1096,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Nachtegaalstraat,7471EE,7471EE,GOOR,22,100.0,100.0,100,G4,1269,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Nachtegaalstraat,7471EG,7471EG,GOOR,10,100.0,100.0,100,G4,1380,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Putterstraat,7471EH,7471EH,GOOR,17,100.0,100.0,100,G4,1469,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Putterstraat,7471EJ,7471EJ,GOOR,19,100.0,100.0,100,G4,1373,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Kievitstraat,7471EK,7471EK,GOOR,18,100.0,100.0,100,G4,1511,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Kievitstraat,7471EL,7471EL,GOOR,14,100.0,100.0,79,G4,3897,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Kievitstraat,7471EM,7471EM,GOOR,16,100.0,100.0,100,G4,1551,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Kievitstraat,7471EN,7471EN,GOOR,16,100.0,100.0,100,G4,1553,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Gruttostraat,7471EP,7471EP,GOOR,16,100.0,100.0,88,G4,1555,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Gruttostraat,7471ER,7471ER,GOOR,11,100.0,100.0,36,G16,4208,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Gruttostraat,7471ES,7471ES,GOOR,20,100.0,100.0,100,G4,1516,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Holtdijk,7471ET,7471EV,GOOR,25,100.0,84.0,48,G4,3978,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Wheeweg,7471EW,7471EW,GOOR,16,100.0,100.0,44,G6,5868,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Lijsterstraat,7471EX,7471EX,GOOR,14,100.0,100.0,100,G4,1147,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Lijsterstraat,7471EZ,7471EZ,GOOR,12,100.0,100.0,100,G4,1818,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Merelstraat,7471GA,7471GA,GOOR,20,100.0,100.0,100,G4,1148,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Merelstraat,7471GB,7471GB,GOOR,20,100.0,100.0,100,G4,1506,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Merelstraat,7471GC,7471GC,GOOR,20,100.0,95.0,100,G4,1329,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Wulpstraat,7471GD,7471GD,GOOR,22,100.0,100.0,100,G4,1486,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Sperwerstraat,7471GE,7471GE,GOOR,13,100.0,100.0,100,G4,1613,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Wheedwarsweg,7471GG,7471GG,GOOR,12,100.0,58.33,42,G4,10703,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Spechthorstweg,7471GH,7471GK,GOOR,31,100.0,100.0,71,G4,3761,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Fazantenstraat,7471GL,7471GM,GOOR,18,100.0,100.0,83,G4,2055,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Scherpenzeelseweg,7471GN,7471GN,GOOR,13,100.0,100.0,92,G4,1922,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Scherpenzeelseweg,7471GP,7471GP,GOOR,11,100.0,100.0,64,G4,2304,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Scherpenzeelseweg,7471GR,7471GR,GOOR,15,100.0,100.0,100,G4,1337,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Scherpenzeelseweg,7471GS,7471GS,GOOR,21,100.0,100.0,100,G4,1553,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Leeuwerikstraat,7471GT,7471GT,GOOR,13,100.0,100.0,100,G4,1092,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Leeuwerikstraat,7471GV,7471GV,GOOR,11,100.0,100.0,82,G4,1835,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Leeuwerikstraat,7471GW,7471GW,GOOR,20,100.0,100.0,100,G4,1422,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Vinkstraat,7471GX,7471GX,GOOR,22,100.0,100.0,100,G4,1377,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Meerkolstraat,7471GZ,7471GZ,GOOR,22,100.0,100.0,100,G4,1334,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Spreeuwenstraat,7471HA,7471HA,GOOR,22,100.0,100.0,100,G4,1753,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Spreeuwenstraat,7471HB,7471HB,GOOR,23,100.0,100.0,91,G4,1376,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Wielewaalstraat,7471HC,7471HC,GOOR,12,100.0,100.0,100,G4,1687,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Wielewaalstraat,7471HD,7471HD,GOOR,24,100.0,100.0,100,G4,1180,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Rietzangerstraat,7471HE,7471HE,GOOR,12,100.0,100.0,100,G4,1468,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Meeuwenstraat,7471HG,7471HG,GOOR,16,100.0,100.0,100,G4,1461,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Zwaluwstraat,7471HH,7471HH,GOOR,21,100.0,100.0,100,G4,1591,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Zwaluwstraat,7471HJ,7471HJ,GOOR,20,100.0,100.0,100,G4,1526,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Spechtstraat,7471HK,7471HK,GOOR,19,100.0,100.0,100,G4,1450,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Spechtstraat,7471HL,7471HL,GOOR,20,100.0,100.0,100,G4,1694,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Pluvierstraat,7471HM,7471HM,GOOR,14,100.0,100.0,93,G4,1971,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Rembrandtstraat,7471HN,7471HN,GOOR,12,100.0,100.0,92,G4,2430,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Rembrandtstraat,7471HP,7471HP,GOOR,12,100.0,100.0,75,G4,2132,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Rembrandtstraat,7471HR,7471HR,GOOR,16,100.0,100.0,100,G4,2381,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Rembrandtstraat,7471HS,7471HT,GOOR,21,100.0,100.0,95,G4,1566,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Vermeerstraat,7471HV,7471HV,GOOR,15,100.0,100.0,93,G4,1641,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Frans Halsstraat,7471HW,7471HW,GOOR,13,100.0,100.0,85,G4,1851,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Rubensstraat,7471HX,7471HX,GOOR,14,100.0,100.0,93,G4,2518,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Govert Flinckstraat,7471HZ,7471JB,GOOR,50,100.0,100.0,84,G4,1988,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Markeloseweg,7471JC,7471JC,GOOR,18,100.0,100.0,100,G4,1539,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Markeloseweg,7471JD,7471JD,GOOR,10,100.0,100.0,90,G4,1836,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Markeloseweg,7471JE,7471JE,GOOR,24,100.0,100.0,92,G4,1217,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Slagdijk,7471JG,7471JG,GOOR,11,100.0,100.0,82,G4,1945,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Stoevelaarsweg,7471JH,7471JJ,GOOR,24,100.0,100.0,88,G4,2160,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Anjerstraat,7471JK,7471JK,GOOR,20,100.0,100.0,90,G4,1671,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Anjerstraat,7471JL,7471JL,GOOR,13,100.0,92.31,92,G4,3433,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Rozenstraat,7471JM,7471JM,GOOR,13,100.0,100.0,85,G4,4055,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Rozenstraat,7471JN,7471JN,GOOR,23,100.0,100.0,91,G4,1967,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Leliestraat,7471JP,7471JP,GOOR,11,100.0,100.0,100,G4,1290,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Dr. Schaepmanstraat,7471JR,7471JR,GOOR,23,100.0,100.0,100,G4,1670,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Dr. Schaepmanstraat,7471JS,7471JS,GOOR,11,100.0,36.36,100,G4,2053,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Dr. Schaepmanstraat,7471JT,7471JT,GOOR,12,100.0,0.0,100,G4,1746,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Dr. Schaepmanstraat,7471JV,7471JV,GOOR,16,100.0,50.0,100,G4,1761,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Dr. Schaepmanstraat,7471JW,7471JW,GOOR,18,100.0,22.22,100,G4,1688,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Dr. Schaepmanstraat,7471JX,7471JZ,GOOR,15,100.0,66.67,100,G4,1855,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Lindelaan,7471KA,7471KA,GOOR,23,100.0,100.0,100,G4,1318,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Lindelaan,7471KB,7471KC,GOOR,30,100.0,86.67,97,G4,1413,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Lindelaan,7471KD,7471KD,GOOR,18,100.0,100.0,94,G4,1107,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Lindelaan,7471KE,7471KG,GOOR,24,100.0,100.0,100,G4,895,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),J.M. de Bruijnstraat,7471KH,7471KH,GOOR,16,100.0,100.0,100,G4,1651,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),J.M. de Bruijnstraat,7471KJ,7471KK,GOOR,19,100.0,100.0,95,G4,1102,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),J.M. de Bruijnstraat,7471KL,7471KL,GOOR,12,100.0,100.0,100,G4,656,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Deldensestraat,7471KT,7471KT,GOOR,18,100.0,100.0,83,G4,2403,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Deldensestraat,7471KV,7471KV,GOOR,16,100.0,100.0,81,G4,2874,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Deldensestraat,7471KW,7471KW,GOOR,21,100.0,100.0,76,G4,3219,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Deldensestraat,7471KX,7471KX,GOOR,14,100.0,100.0,100,G4,2067,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Deldensestraat,7471KZ,7471KZ,GOOR,28,100.0,96.43,96,G4,2737,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Borghoeksweg,7471LA,7471LC,GOOR,31,100.0,100.0,87,G4,2927,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Gondalaan,7471LD,7471LD,GOOR,24,100.0,100.0,96,G4,1565,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Gondalaan,7471LE,7471LE,GOOR,13,100.0,100.0,100,G4,1526,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Magnoliastraat,7471LG,7471LH,GOOR,40,100.0,85.0,100,G4,987,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Oude Haaksbergerweg,7471LJ,7471LJ,GOOR,17,100.0,35.29,100,G4,1632,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Oude Haaksbergerweg,7471LK,7471LL,GOOR,23,100.0,65.22,87,G4,2371,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Oude Haaksbergerweg,7471LM,7471LM,GOOR,19,100.0,100.0,100,G4,1682,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Oude Haaksbergerweg,7471LN,7471LN,GOOR,21,100.0,100.0,100,G4,1707,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Wachtpostdijk,7471LP,7471LP,GOOR,16,100.0,100.0,94,G4,2072,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Viaductweg,7471LR,7471LS,GOOR,29,100.0,100.0,90,G4,3421,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Rondweg,7471LT,7471LW,GOOR,33,100.0,100.0,73,G4,3293,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Diepenheimseweg,7471LX,7471LX,GOOR,19,100.0,89.47,89,G4,2263,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Vijverpad,7471LZ,7471MA,GOOR,13,100.0,100.0,69,G4,2764,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Kevelhamlaan,7471MB,7471MD,GOOR,27,100.0,100.0,67,G4,2363,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Weddehoenlaan,7471ME,7471ME,GOOR,22,100.0,100.0,91,G4,2543,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Blankenvoortlaan,7471MG,7471MG,GOOR,11,100.0,100.0,91,G4,2460,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Ripperdahof,7471MH,7471ML,GOOR,41,100.0,100.0,95,G4,2252,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Pieter Langendijkstraat,7471NA,7471NA,GOOR,24,100.0,100.0,100,G4,1374,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Menno ter Braakhof,7471NB,7471NB,GOOR,23,100.0,100.0,100,G4,1716,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Pieter Langendijkstraat,7471NC,7471NC,GOOR,21,100.0,100.0,95,G4,1864,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Pieter Langendijkstraat,7471ND,7471ND,GOOR,14,100.0,100.0,100,G4,1717,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Willem Klooshof,7471NE,7471NE,GOOR,17,100.0,100.0,100,G4,1337,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Jacques Perkhof,7471NG,7471NG,GOOR,18,100.0,100.0,100,G4,1295,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Roemer Visscherhof,7471NH,7471NH,GOOR,18,100.0,100.0,94,G4,1332,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Hendrik Marsmanhof,7471NJ,7471NJ,GOOR,13,100.0,100.0,100,G4,1606,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Pieter Langendijkstraat,7471NK,7471NK,GOOR,22,100.0,100.0,100,G4,1271,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Menno ter Braakhof,7471NL,7471NL,GOOR,10,100.0,100.0,100,G4,1182,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Korhoenstraat,7471NM,7471NM,GOOR,57,100.0,100.0,96,G4,1273,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),IJsvogelstraat,7471NN,7471NN,GOOR,10,100.0,100.0,100,G4,1359,0.0,0.0
Coteq Netbeheer BV,GAS Gastransport Services (GASUNIE),Hiltjesdamhof,7471NP,7471NP,GOOR,48,100.0,100.0,100,G4,824,0.0,0.0
