net_manager,purchase_area,street,zipcode_from,zipcode_to,city,num_connections,delivery_perc,perc_of_active_connections,type_conn_perc,type_of_connection,annual_consume,annual_consume_lowtarif_perc,smartmeter_perc
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Wachtpostdijk,7471LP,7471LP,GOOR,18,83.33,100.0,56,3x25,2929,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Viaductweg,7471LR,7471LS,GOOR,59,86.44,100.0,64,1x35,4026,98.31,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Rondweg,7471LT,7471LW,GOOR,36,80.56,97.22,50,3x25,7983,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Diepenheimseweg,7471LX,7471LX,GOOR,23,78.26,91.3,52,3x25,5766,91.3,4.35
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Vijverpad,7471LZ,7471MA,GOOR,14,71.43,100.0,43,3x25,6048,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Kevelhamlaan,7471MB,7471MD,GOOR,28,64.29,100.0,75,3x25,4876,96.43,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Weddehoenlaan,7471ME,7471ME,GOOR,22,77.27,100.0,73,3x25,3636,95.45,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Blankenvoortlaan,7471MG,7471MG,GOOR,12,66.67,100.0,42,1x35,3094,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Ripperdahof,7471MH,7471ML,GOOR,43,55.81,100.0,47,3x25,3793,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Pieter Langendijkstraat,7471NA,7471NA,GOOR,24,87.5,100.0,79,1x25,2455,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Menno ter Braakhof,7471NB,7471NB,GOOR,23,86.96,100.0,52,1x25,2772,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Pieter Langendijkstraat,7471NC,7471NC,GOOR,22,95.45,100.0,68,1x25,3520,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Pieter Langendijkstraat,7471ND,7471ND,GOOR,14,71.43,100.0,57,1x25,3209,92.86,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Willem Klooshof,7471NE,7471NE,GOOR,17,100.0,100.0,65,1x25,2336,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Jacques Perkhof,7471NG,7471NG,GOOR,18,83.33,100.0,94,1x25,2320,94.44,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Roemer Visscherhof,7471NH,7471NH,GOOR,19,100.0,100.0,79,1x25,2258,94.74,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hendrik Marsmanhof,7471NJ,7471NJ,GOOR,13,92.31,100.0,38,1x25,2786,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Pieter Langendijkstraat,7471NK,7471NK,GOOR,22,100.0,100.0,64,1x25,2662,95.45,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Menno ter Braakhof,7471NL,7471NL,GOOR,10,100.0,100.0,80,1x25,2432,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Korhoenstraat,7471NM,7471NM,GOOR,57,66.67,100.0,70,1x35,3538,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,IJsvogelstraat,7471NN,7471NN,GOOR,10,50.0,100.0,70,1x35,4166,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hiltjesdamhof,7471NP,7471NP,GOOR,50,90.0,100.0,76,1x35,2729,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Mulderskamp,7471PA,7471PA,GOOR,28,92.86,100.0,39,3x25,3252,96.43,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Mulderskamp,7471PB,7471PB,GOOR,15,80.0,100.0,67,1x25,2762,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Mulderskamp,7471PC,7471PC,GOOR,29,93.1,100.0,69,1x25,3167,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Mulderskamp,7471PD,7471PE,GOOR,31,83.87,100.0,65,1x25,2373,96.77,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,De Meerdam,7471PG,7471PG,GOOR,20,90.0,100.0,70,1x25,2221,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,De Meerdam,7471PH,7471PH,GOOR,12,75.0,100.0,50,1x25,2916,91.67,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Posthuisstraat,7471RA,7471RA,GOOR,15,66.67,100.0,80,1x35,3543,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Posthuisstraat,7471RB,7471RB,GOOR,24,83.33,100.0,92,1x35,3211,95.83,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,De Blauwververij,7471RC,7471RC,GOOR,25,92.0,100.0,92,1x35,2937,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,De Blauwververij,7471RD,7471RD,GOOR,23,100.0,100.0,83,1x35,2171,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,De Blauwververij,7471RE,7471RE,GOOR,27,100.0,100.0,85,1x35,2791,96.3,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Javastraat,7471RG,7471SE,GOOR,58,91.38,100.0,74,1x35,9129,98.28,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Kanaaldijk,7471SG,7471SH,GOOR,58,84.48,100.0,76,1x35,3485,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,De Mossendam,7471SJ,7471SK,GOOR,33,90.91,96.97,27,3x25,7865,96.97,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Bentinckstraat,7471SL,7471SL,GOOR,15,60.0,100.0,47,1x35,5061,86.67,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,van Hoevellstraat,7471SM,7471SM,GOOR,39,74.36,97.44,62,1x35,3819,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,van Deelestraat,7471SN,7471SN,GOOR,28,92.86,100.0,50,1x35,2395,92.86,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,van Enscestraat,7471SP,7471SP,GOOR,19,100.0,100.0,74,1x35,2388,89.47,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Breukersweg,7471ST,7471ST,GOOR,13,100.0,100.0,46,3x25,12069,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,van Heeckerenweg,7471SV,7471SV,GOOR,27,77.78,100.0,96,1x35,3272,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,van Coeverdenstraat,7471SW,7471SW,GOOR,22,100.0,100.0,45,1x25,2159,90.91,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,van Coeverdenstraat,7471SX,7471SX,GOOR,12,83.33,100.0,42,1x35,10081,83.33,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Bronnincreef,7471TA,7471TA,GOOR,18,83.33,100.0,67,1x35,3907,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Wanyng,7471TB,7471TB,GOOR,24,66.67,100.0,88,1x35,3804,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Wanyng,7471TC,7471TC,GOOR,39,97.44,92.31,87,1x35,3003,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Cobrugge,7471TD,7471TE,GOOR,27,74.07,100.0,96,1x35,2920,96.3,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hachreyse,7471TG,7471TG,GOOR,17,58.82,100.0,94,1x35,4156,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Specreyse,7471TH,7471TH,GOOR,16,75.0,100.0,100,1x35,3292,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Spenkeling,7471TJ,7471TJ,GOOR,27,85.19,100.0,93,1x35,3956,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Menting,7471TK,7471TM,GOOR,36,72.22,100.0,89,1x35,3435,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Stocreve,7471TN,7471TN,GOOR,12,58.33,100.0,83,1x35,3720,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Almelreef,7471TP,7471TP,GOOR,13,76.92,100.0,85,1x35,3228,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Besehorst,7471TR,7471TR,GOOR,12,75.0,100.0,92,1x35,3413,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Gurzelingdam,7471TS,7471TT,GOOR,25,68.0,84.0,56,3x25,6378,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Binnenstraat,7471VA,7471VB,GOOR,29,100.0,100.0,72,1x25,2038,96.55,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Het Jannink,7471VC,7471VC,GOOR,27,100.0,100.0,70,1x35,1830,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Het Jannink,7471VD,7471VD,GOOR,17,100.0,100.0,82,1x35,2147,94.12,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Het Jannink,7471VE,7471VE,GOOR,18,100.0,100.0,89,1x35,10962,83.33,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Smientstraat,7471VG,7471VG,GOOR,16,68.75,100.0,94,1x35,3920,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Sternstraat,7471VH,7471VK,GOOR,21,90.48,100.0,90,1x35,4474,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Zwanenstraat,7471VL,7471VL,GOOR,15,86.67,100.0,93,1x35,4258,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Waterhoenstraat,7471VM,7471VM,GOOR,16,68.75,100.0,75,1x35,3506,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Watersnipstraat,7471VN,7471VP,GOOR,41,92.68,100.0,68,1x35,3597,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,De Weverij,7471VR,7471VR,GOOR,54,100.0,100.0,98,1x35,1953,96.3,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Weversplein,7471VS,7471VS,GOOR,14,100.0,100.0,79,1x35,6055,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Beukenstraat,7471WB,7471WB,GOOR,23,100.0,100.0,100,1x35,2432,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Wilgenstraat,7471WC,7471WC,GOOR,32,100.0,100.0,97,1x35,2571,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Beukenstraat,7471WD,7471WD,GOOR,24,95.83,100.0,63,1x25,2564,91.67,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Acaciastraat,7471WE,7471WE,GOOR,34,97.06,100.0,97,1x35,2214,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Acaciastraat,7471WG,7471WJ,GOOR,32,96.88,100.0,97,1x35,2323,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Berkenstraat,7471WK,7471WK,GOOR,24,100.0,100.0,100,1x35,2671,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Meidoornstraat,7471WL,7471WP,GOOR,35,71.43,42.86,80,1x35,2768,71.43,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Meidoornstraat,7471WR,7471WR,GOOR,27,66.67,33.33,67,1x35,3031,77.78,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Schoolstraat,7471WS,7471WS,GOOR,19,94.74,100.0,47,1x35,3399,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Schoolstraat,7471WT,7471WT,GOOR,17,88.24,100.0,41,1x35,3846,94.12,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Schoolstraat,7471WV,7471WV,GOOR,11,100.0,100.0,45,1x35,3702,90.91,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Schoolstraat,7471WX,7471WX,GOOR,23,86.96,100.0,39,1x35,8069,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Schoolstraat,7471WZ,7471WZ,GOOR,22,86.36,100.0,41,1x35,4673,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Schoolstraat,7471XA,7471XA,GOOR,16,81.25,100.0,38,3x25,6284,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Wheeme,7471XB,7471XB,GOOR,31,90.32,100.0,61,1x35,4347,93.55,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Jurrien Sprakelstraat,7471XC,7471XC,GOOR,13,100.0,100.0,85,1x25,1998,92.31,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Dr. J.H. ten Boschstraat,7471XD,7471XD,GOOR,11,100.0,100.0,82,1x25,2309,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Dr. J.H. ten Boschstraat,7471XE,7471XE,GOOR,21,100.0,100.0,67,1x25,2637,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Thomas Ainsworthstraat,7471XG,7471XG,GOOR,12,100.0,100.0,58,1x25,2201,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Thomas Ainsworthstraat,7471XH,7471XH,GOOR,13,100.0,100.0,69,1x25,2237,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Paulus Potterstraat,7471XJ,7471XJ,GOOR,20,70.0,100.0,45,1x25,3797,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Reviusstraat,7471XK,7471XK,GOOR,17,94.12,100.0,59,1x25,3127,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,P.C. Hooftstraat,7471XL,7471XL,GOOR,30,96.67,100.0,67,1x25,3061,96.67,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,P.C. Hooftstraat,7471XM,7471XM,GOOR,16,100.0,100.0,44,1x25,2251,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,P.C. Hooftstraat,7471XN,7471XN,GOOR,22,100.0,100.0,55,1x25,3085,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Catsstraat,7471XP,7471XP,GOOR,16,93.75,100.0,50,1x25,3221,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Catsstraat,7471XR,7471XR,GOOR,18,94.44,100.0,56,1x25,3280,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Helmersstraat,7471XS,7471XT,GOOR,31,87.1,100.0,42,1x25,3633,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,van den Vondelstraat,7471XV,7471XV,GOOR,17,76.47,100.0,47,3x25,3322,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Luykenstraat,7471XW,7471XW,GOOR,11,72.73,100.0,73,3x25,3757,90.91,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Bijnsstraat,7471XX,7471XX,GOOR,15,73.33,100.0,67,3x25,3622,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Bilderdijkstraat,7471XZ,7471XZ,GOOR,14,78.57,100.0,79,3x25,6207,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Costerstraat,7471ZA,7471ZA,GOOR,17,88.24,94.12,47,1x25,3021,94.12,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Staringstraat,7471ZC,7471ZC,GOOR,24,87.5,100.0,54,1x25,3592,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Tollensstraat,7471ZD,7471ZD,GOOR,20,80.0,100.0,50,1x35,2899,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,van Effenstraat,7471ZE,7471ZG,GOOR,28,78.57,100.0,54,1x35,3125,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Coornhertstraat,7471ZH,7471ZH,GOOR,14,85.71,100.0,50,1x35,3927,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Coornhertstraat,7471ZJ,7471ZJ,GOOR,19,100.0,100.0,63,1x35,3344,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Da Costastraat,7471ZL,7471ZL,GOOR,13,84.62,100.0,77,1x35,3084,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Da Costastraat,7471ZM,7471ZM,GOOR,18,100.0,94.44,44,1x35,8102,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Potgieterstraat,7471ZN,7471ZN,GOOR,20,90.0,100.0,65,1x35,3057,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,van Eedenstraat,7471ZP,7471ZP,GOOR,21,90.48,100.0,71,1x35,3454,95.24,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,van Eedenstraat,7471ZR,7471ZR,GOOR,21,85.71,100.0,81,1x35,3204,95.24,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Gorterstraat,7471ZS,7471ZS,GOOR,22,81.82,100.0,73,1x35,2749,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Bellamystraat,7471ZW,7471ZX,GOOR,25,96.0,100.0,84,1x35,2961,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Couperusstraat,7471ZZ,7471ZZ,GOOR,16,87.5,100.0,81,1x35,2978,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Enterseweg,7472DG,7571AA,GOOR,37,86.49,89.19,59,1x35,4351,86.49,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Tulpstraat,7571AB,7571AB,OLDENZAAL,27,100.0,96.3,52,1x35,7369,77.78,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Tulpstraat,7571AC,7571AC,OLDENZAAL,55,94.55,100.0,98,1x35,3014,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Tulpstraat,7571AD,7571AE,OLDENZAAL,20,65.0,95.0,90,1x35,3713,90.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Bloemenstraat,7571AG,7571AG,OLDENZAAL,42,92.86,100.0,98,1x35,2679,95.24,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Kloosterstraat,7571AH,7571AH,OLDENZAAL,19,100.0,100.0,89,1x35,2996,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Nagelstraat,7571AJ,7571AJ,OLDENZAAL,38,100.0,100.0,89,1x35,2484,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Langestraat,7571AK,7571AK,OLDENZAAL,20,100.0,80.0,90,1x35,3001,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Noordwal,7571AM,7571AM,OLDENZAAL,11,100.0,100.0,64,1x35,3844,54.55,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Populierstraat,7571BA,7571BA,OLDENZAAL,32,96.88,96.88,53,3x25,6677,78.13,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Westwal,7571BB,7571BB,OLDENZAAL,45,97.78,100.0,78,1x35,2578,80.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Deurningerstraat,7571BC,7571BC,OLDENZAAL,23,100.0,95.65,70,3x25,4399,86.96,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Vestingstraat,7571BD,7571BD,OLDENZAAL,15,93.33,100.0,53,1x35,13175,93.33,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Kortestraat,7571BE,7571BE,OLDENZAAL,16,93.75,100.0,63,1x35,2853,81.25,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Prins Hendrikstraat,7571BG,7571BG,OLDENZAAL,22,100.0,100.0,86,1x35,4811,31.82,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Steenstraat,7571BH,7571BH,OLDENZAAL,27,100.0,100.0,48,1x35,11723,96.3,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Steenstraat,7571BJ,7571BJ,OLDENZAAL,47,93.62,100.0,55,1x35,5013,95.74,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Steenstraat,7571BK,7571BK,OLDENZAAL,22,100.0,100.0,41,3x25,9736,81.82,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Steenstraat,7571BL,7571BL,OLDENZAAL,23,100.0,100.0,61,1x35,7544,91.3,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Nieuwstraat,7571BM,7571BM,OLDENZAAL,44,100.0,93.18,64,1x35,3439,88.64,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Badhuisstraat,7571BN,7571BP,OLDENZAAL,31,100.0,16.13,55,3x25,4677,90.32,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Prins Hendrikstraat,7571BR,7571BR,OLDENZAAL,26,100.0,100.0,77,1x35,3497,84.62,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Prins Hendrikstraat,7571BS,7571BS,OLDENZAAL,21,100.0,100.0,95,1x35,3208,90.48,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Pastoriestraat,7571BT,7571BT,OLDENZAAL,14,100.0,100.0,93,1x35,2678,78.57,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Pastoriestraat,7571BV,7571BV,OLDENZAAL,25,100.0,100.0,84,1x35,2556,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Prins Hendrikstraat,7571BW,7571BW,OLDENZAAL,38,94.74,68.42,76,1x35,3430,81.58,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Vestingstraat,7571BX,7571BZ,OLDENZAAL,42,100.0,100.0,93,1x35,1688,52.38,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Zuidwal,7571CA,7571CA,OLDENZAAL,90,93.33,98.89,83,1x35,2954,95.56,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Wilhelminastraat,7571CB,7571CB,OLDENZAAL,34,100.0,100.0,82,1x35,3235,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Gasthuisstraat,7571CC,7571CC,OLDENZAAL,63,98.41,100.0,87,1x35,3137,96.83,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Ganzenmarkt,7571CD,7571CD,OLDENZAAL,41,100.0,100.0,83,1x35,5592,95.12,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Wilhelminastraat,7571CE,7571CE,OLDENZAAL,32,96.88,84.38,69,1x35,5181,90.63,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Hoogelucht,7571CG,7571CH,OLDENZAAL,14,92.86,100.0,64,1x35,4714,85.71,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Prossinkhof,7571CJ,7571CJ,OLDENZAAL,28,100.0,100.0,75,1x35,2349,92.86,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Schoolstraat,7571CK,7571CK,OLDENZAAL,42,88.1,100.0,95,1x35,2834,90.48,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Vos de Waelstraat,7571CL,7571CM,OLDENZAAL,41,100.0,100.0,80,1x35,5044,97.56,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Molenstraat,7571CN,7571CN,OLDENZAAL,27,96.3,88.89,85,1x35,3492,88.89,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Oostwal,7571CR,7571CR,OLDENZAAL,48,100.0,97.92,63,1x35,3666,93.75,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Poortstraat,7571CS,7571CS,OLDENZAAL,11,90.91,100.0,55,1x35,3342,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Paradijsstraat,7571CT,7571CT,OLDENZAAL,17,94.12,100.0,82,1x35,3905,88.24,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Monnikstraat,7571CV,7571CV,OLDENZAAL,37,100.0,100.0,89,1x35,3206,100.0,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Monnikstraat,7571CW,7571CW,OLDENZAAL,19,100.0,94.74,58,1x35,4067,78.95,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Bisschopstraat,7571CX,7571CX,OLDENZAAL,31,100.0,100.0,42,3x25,7367,83.87,0.0
Cogas Infra & Beheer BV,Netbeheerder Centraal Overijssel B.V.,Bisschopstraat,7571CZ,7571CZ,OLDENZAAL,24,100.0,100.0,42,1x35,13441,91.67,0.0
